TIMESTAMP,BOT,VALUE
2026-01-09 21:19:04.617838,macd_crossover_bot,998592.5651999998
2026-01-09 21:19:04.942286,obv_bot,1000673.1564000004
2026-01-09 21:19:04.964720,random_bot,999299.5154000005
2026-01-09 21:19:04.986024,rsi_bot,999865.7453000008
2026-01-09 21:19:05.009382,up_down_bot,1000085.6222999989
2026-01-09 21:19:05.029298,stoch_bot,1001037.2245000002
2026-01-09 21:19:05.030310,cci_bot,1000000
2026-01-09 21:19:05.047332,tmf_bot,1000859.4339999998
2026-01-09 21:20:05.274008,sma_crossover_bot,998634.8195000001
2026-01-09 21:20:05.346698,ema_crossover_bot,999701.9338999998
2026-01-09 21:20:05.395914,macd_crossover_bot,998524.9853999999
2026-01-09 21:20:05.649026,obv_bot,1000652.8932000005
2026-01-09 21:20:05.671609,random_bot,999389.9184000004
2026-01-09 21:20:05.693721,rsi_bot,999998.8975000008
2026-01-09 21:20:05.719445,up_down_bot,1000152.7342999988
2026-01-09 21:20:05.740485,stoch_bot,1001298.3252999998
2026-01-09 21:20:05.742255,cci_bot,1000000
2026-01-09 21:20:05.743301,tmf_bot,1000859.4339999998
2026-01-09 21:21:04.775092,sma_crossover_bot,998508.8441999995
2026-01-09 21:21:04.834701,ema_crossover_bot,999603.8958999995
2026-01-09 21:21:04.973775,macd_crossover_bot,998531.3268999999
2026-01-09 21:21:05.152939,obv_bot,1000548.8530000004
2026-01-09 21:21:05.174646,random_bot,999308.5445000007
2026-01-09 21:21:05.208383,rsi_bot,999865.4903000005
2026-01-09 21:21:05.244256,up_down_bot,999985.5186999987
2026-01-09 21:21:05.264587,stoch_bot,1001303.0596999999
2026-01-09 21:21:05.265422,cci_bot,1000000
2026-01-09 21:21:05.266094,tmf_bot,1000859.4339999998
2026-01-09 21:22:04.583434,sma_crossover_bot,998615.897
2026-01-09 21:22:04.642367,ema_crossover_bot,999730.3620999999
2026-01-09 21:22:04.702729,macd_crossover_bot,998684.9728999999
2026-01-09 21:22:04.936268,obv_bot,1000587.0811000004
2026-01-09 21:22:04.953053,random_bot,999446.4833000003
2026-01-09 21:22:04.970436,rsi_bot,1000333.8321000005
2026-01-09 21:22:04.991770,up_down_bot,1000166.2964999989
2026-01-09 21:22:05.011280,stoch_bot,1001689.9855000001
2026-01-09 21:22:05.012110,cci_bot,1000000
2026-01-09 21:22:05.029438,tmf_bot,1000859.4339999998
2026-01-09 21:23:04.604143,sma_crossover_bot,998654.3129999997
2026-01-09 21:23:04.660860,ema_crossover_bot,999703.9533999998
2026-01-09 21:23:04.734445,macd_crossover_bot,998646.6184999997
2026-01-09 21:23:04.952941,obv_bot,1000481.4642000004
2026-01-09 21:23:04.978131,random_bot,999261.5075000002
2026-01-09 21:23:05.002491,rsi_bot,999859.2489000005
2026-01-09 21:23:05.024820,up_down_bot,999817.5071999988
2026-01-09 21:23:05.045320,stoch_bot,1001380.9457999999
2026-01-09 21:23:05.047278,cci_bot,1000000
2026-01-09 21:23:05.066398,tmf_bot,1000857.1714999998
2026-01-09 21:24:04.582574,sma_crossover_bot,998636.0664999997
2026-01-09 21:24:04.676552,ema_crossover_bot,999605.5715999998
2026-01-09 21:24:04.748122,macd_crossover_bot,998545.3069999997
2026-01-09 21:24:04.941638,obv_bot,1000411.5289000006
2026-01-09 21:24:04.963836,random_bot,999166.1310000006
2026-01-09 21:24:04.966043,rsi_bot,999792.2876000004
2026-01-09 21:24:04.988793,up_down_bot,999673.1896999984
2026-01-09 21:24:05.011977,stoch_bot,1001227.3056
2026-01-09 21:24:05.013106,cci_bot,1000000
2026-01-09 21:24:05.014133,tmf_bot,1000857.1714999998
2026-01-09 21:25:14.508161,sma_crossover_bot,998516.1593999999
2026-01-09 21:25:14.708751,ema_crossover_bot,999431.3937999996
2026-01-09 21:25:14.819126,macd_crossover_bot,998372.6775999998
2026-01-09 21:25:14.879593,obv_bot,1000351.7605000008
2026-01-09 21:25:14.909776,random_bot,999025.7368
2026-01-09 21:25:14.932112,rsi_bot,999535.0395000005
2026-01-09 21:25:14.956939,up_down_bot,999633.3274999984
2026-01-09 21:25:14.979399,stoch_bot,1001025.0488000005
2026-01-09 21:25:14.981013,cci_bot,1000000
2026-01-09 21:25:14.982705,tmf_bot,1000860.7114999999
2026-01-09 21:26:09.427932,sma_crossover_bot,998448.8725999995
2026-01-09 21:26:09.639840,ema_crossover_bot,999353.0358999996
2026-01-09 21:26:09.779093,macd_crossover_bot,998245.1718999997
2026-01-09 21:26:10.171152,obv_bot,1000311.9045000004
2026-01-09 21:26:10.194789,random_bot,998813.1291000003
2026-01-09 21:26:10.219087,rsi_bot,999338.1825000007
2026-01-09 21:26:10.250539,up_down_bot,999535.3717999987
2026-01-09 21:26:10.276842,stoch_bot,1000927.6216999999
2026-01-09 21:26:10.279440,cci_bot,1000000
2026-01-09 21:26:10.290128,tmf_bot,1000886.6714999998
2026-01-09 21:27:10.058828,sma_crossover_bot,998451.3798
2026-01-09 21:27:10.616704,ema_crossover_bot,999437.3039999998
2026-01-09 21:27:10.675001,macd_crossover_bot,998278.472
2026-01-09 21:27:10.788532,obv_bot,1000340.6243000005
2026-01-09 21:27:10.812542,random_bot,998911.8322000004
2026-01-09 21:27:10.835706,rsi_bot,999366.7093000007
2026-01-09 21:27:10.858205,up_down_bot,999589.6670999987
2026-01-09 21:27:10.879696,stoch_bot,1001018.6806999994
2026-01-09 21:27:10.881743,cci_bot,1000000
2026-01-09 21:27:10.901205,tmf_bot,1000886.6714999998
2026-01-09 21:28:04.966672,sma_crossover_bot,998329.6794000004
2026-01-09 21:28:05.038617,ema_crossover_bot,999294.2513999997
2026-01-09 21:28:05.076149,macd_crossover_bot,998241.0013
2026-01-09 21:28:05.252223,obv_bot,1000306.4473000006
2026-01-09 21:28:05.272877,random_bot,998716.6221999999
2026-01-09 21:28:05.293429,rsi_bot,999308.9921000006
2026-01-09 21:28:05.313314,up_down_bot,999421.822899999
2026-01-09 21:28:05.331870,stoch_bot,1000960.3374000001
2026-01-09 21:28:05.332684,cci_bot,1000000
2026-01-09 21:28:05.349480,tmf_bot,1000895.9914999999
2026-01-09 21:29:05.141071,sma_crossover_bot,998297.0845999997
2026-01-09 21:29:05.191935,ema_crossover_bot,999158.5293999997
2026-01-09 21:29:05.247587,macd_crossover_bot,998265.0552999997
2026-01-09 21:29:05.269400,obv_bot,1000270.0367000003
2026-01-09 21:29:05.291070,random_bot,998706.7294000008
2026-01-09 21:29:05.313740,rsi_bot,999523.1396000007
2026-01-09 21:29:05.336591,up_down_bot,999420.1138999987
2026-01-09 21:29:05.356506,stoch_bot,1001152.0351999998
2026-01-09 21:29:05.357534,cci_bot,1000000
2026-01-09 21:29:05.374858,tmf_bot,1000932.4422999999
2026-01-09 21:30:05.256875,sma_crossover_bot,998243.4799999999
2026-01-09 21:30:05.325901,ema_crossover_bot,999170.4173999997
2026-01-09 21:30:05.396941,macd_crossover_bot,998210.7310999995
2026-01-09 21:30:05.609854,obv_bot,1000325.7966000005
2026-01-09 21:30:05.635744,random_bot,998629.5258000005
2026-01-09 21:30:05.659445,rsi_bot,999395.5850000007
2026-01-09 21:30:05.682432,up_down_bot,999338.4064999983
2026-01-09 21:30:05.702437,stoch_bot,1001002.7644999998
2026-01-09 21:30:05.703467,cci_bot,1000000
2026-01-09 21:30:05.704074,tmf_bot,1000959.3088999998
2026-01-09 21:31:05.703005,sma_crossover_bot,997930.3971999999
2026-01-09 21:31:05.788382,ema_crossover_bot,998851.3202000001
2026-01-09 21:31:05.833296,macd_crossover_bot,998042.1597999998
2026-01-09 21:31:05.860159,obv_bot,1000117.9971000004
2026-01-09 21:31:05.880404,random_bot,998555.1261000007
2026-01-09 21:31:05.898923,rsi_bot,999209.2799000005
2026-01-09 21:31:05.918978,up_down_bot,999058.3127999987
2026-01-09 21:31:05.941334,stoch_bot,1000907.2328000002
2026-01-09 21:31:05.943217,cci_bot,1000000
2026-01-09 21:31:05.944715,tmf_bot,1000928.3322999998
2026-01-09 21:32:05.763747,sma_crossover_bot,998048.1438999999
2026-01-09 21:32:05.838766,ema_crossover_bot,998999.7609999998
2026-01-09 21:32:05.944522,macd_crossover_bot,997989.1696999999
2026-01-09 21:32:06.042244,obv_bot,1000175.6438000004
2026-01-09 21:32:06.065638,random_bot,998640.6394000009
2026-01-09 21:32:06.088235,rsi_bot,999538.9407000005
2026-01-09 21:32:06.110281,up_down_bot,999165.7660999987
2026-01-09 21:32:06.132663,stoch_bot,1001079.3967999999
2026-01-09 21:32:06.134313,cci_bot,1000000
2026-01-09 21:32:06.151345,tmf_bot,1000860.6907999997
2026-01-09 21:33:05.641998,sma_crossover_bot,998170.6599999998
2026-01-09 21:33:05.662243,ema_crossover_bot,999089.0740999996
2026-01-09 21:33:05.679141,macd_crossover_bot,997957.2288999994
2026-01-09 21:33:05.696866,obv_bot,1000173.5216000004
2026-01-09 21:33:05.717506,random_bot,998706.9770000002
2026-01-09 21:33:05.719776,rsi_bot,999465.5675000002
2026-01-09 21:33:05.722162,up_down_bot,999086.8786999983
2026-01-09 21:33:05.724241,stoch_bot,1001154.4293999997
2026-01-09 21:33:05.725120,cci_bot,1000000
2026-01-09 21:33:05.726051,tmf_bot,1000858.3407999998
2026-01-09 21:34:05.089859,sma_crossover_bot,998361.3251999998
2026-01-09 21:34:05.183113,ema_crossover_bot,999322.0448999994
2026-01-09 21:34:05.292879,macd_crossover_bot,997996.5163999997
2026-01-09 21:34:05.352153,obv_bot,1000236.1127000005
2026-01-09 21:34:05.372710,random_bot,998790.82
2026-01-09 21:34:05.393141,rsi_bot,999639.5748000009
2026-01-09 21:34:05.414382,up_down_bot,999248.5284999982
2026-01-09 21:34:05.436661,stoch_bot,1001491.3094999999
2026-01-09 21:34:05.437631,cci_bot,1000000
2026-01-09 21:34:05.438594,tmf_bot,1000888.6507999998
2026-01-09 21:35:05.111244,sma_crossover_bot,998619.8909999996
2026-01-09 21:35:05.220331,ema_crossover_bot,999579.3381999995
2026-01-09 21:35:05.271471,macd_crossover_bot,998293.9191999998
2026-01-09 21:35:05.432982,obv_bot,1000561.9065000004
2026-01-09 21:35:05.456283,random_bot,999044.6115
2026-01-09 21:35:05.481419,rsi_bot,1000279.9571000008
2026-01-09 21:35:05.504042,up_down_bot,999784.6893999984
2026-01-09 21:35:05.525916,stoch_bot,1002126.9459999999
2026-01-09 21:35:05.526842,cci_bot,1000000
2026-01-09 21:35:05.527838,tmf_bot,1000904.7543999999
2026-01-09 21:36:05.476439,sma_crossover_bot,998648.3646999996
2026-01-09 21:36:05.671857,ema_crossover_bot,999650.1664999995
2026-01-09 21:36:05.775483,macd_crossover_bot,998252.5513999998
2026-01-09 21:36:05.934795,obv_bot,1000656.0095000005
2026-01-09 21:36:05.954900,random_bot,998970.3946
2026-01-09 21:36:05.958418,rsi_bot,1000296.9098000006
2026-01-09 21:36:05.980208,up_down_bot,999783.9592999984
2026-01-09 21:36:05.999678,stoch_bot,1002167.3657000001
2026-01-09 21:36:06.000430,cci_bot,1000000
2026-01-09 21:36:06.001072,tmf_bot,1000860.7377999998
2026-01-09 21:37:05.590826,sma_crossover_bot,998548.3560999995
2026-01-09 21:37:05.642346,ema_crossover_bot,999526.0395999999
2026-01-09 21:37:05.724541,macd_crossover_bot,998374.3735999997
2026-01-09 21:37:05.850005,obv_bot,1000473.0176000007
2026-01-09 21:37:05.867913,random_bot,998928.0264999997
2026-01-09 21:37:05.889026,rsi_bot,1000324.8712000003
2026-01-09 21:37:05.912850,up_down_bot,999709.1064999975
2026-01-09 21:37:05.935349,stoch_bot,1002120.1903999995
2026-01-09 21:37:05.936419,cci_bot,1000000
2026-01-09 21:37:05.937438,tmf_bot,1000897.8907999999
2026-01-09 21:38:05.755919,sma_crossover_bot,998291.1815999995
2026-01-09 21:38:05.815770,ema_crossover_bot,999276.9309999996
2026-01-09 21:38:05.916406,macd_crossover_bot,998144.0060999998
2026-01-09 21:38:06.014918,obv_bot,1000268.230600001
2026-01-09 21:38:06.033969,random_bot,998767.9755
2026-01-09 21:38:06.049744,rsi_bot,1000015.2343000012
2026-01-09 21:38:06.081529,up_down_bot,999508.4282999977
2026-01-09 21:38:06.110489,stoch_bot,1001839.9158999998
2026-01-09 21:38:06.112213,cci_bot,1000000
2026-01-09 21:38:06.113966,tmf_bot,1000865.1087999998
2026-01-09 21:39:07.114519,sma_crossover_bot,998021.272699999
2026-01-09 21:39:07.167670,ema_crossover_bot,999023.1954999997
2026-01-09 21:39:07.187189,macd_crossover_bot,997977.7997999993
2026-01-09 21:39:07.206483,obv_bot,999879.9803000008
2026-01-09 21:39:07.231180,random_bot,998726.0837999999
2026-01-09 21:39:07.252404,rsi_bot,999960.9008000008
2026-01-09 21:39:07.273477,up_down_bot,999348.5303999978
2026-01-09 21:39:07.292437,stoch_bot,1001737.7520999997
2026-01-09 21:39:07.293720,cci_bot,1000000
2026-01-09 21:39:07.294904,tmf_bot,1000884.6807999997
2026-01-09 21:40:05.026790,sma_crossover_bot,997914.3843999997
2026-01-09 21:40:05.088259,ema_crossover_bot,998996.3924999998
2026-01-09 21:40:05.153398,macd_crossover_bot,997921.0450999996
2026-01-09 21:40:05.258747,obv_bot,999876.2310000005
2026-01-09 21:40:05.280075,random_bot,998572.4079999998
2026-01-09 21:40:05.298028,rsi_bot,999764.8786000012
2026-01-09 21:40:05.321196,up_down_bot,999211.289099998
2026-01-09 21:40:05.341634,stoch_bot,1001659.2911999997
2026-01-09 21:40:05.342602,cci_bot,1000000
2026-01-09 21:40:05.343486,tmf_bot,1000880.1237999998
2026-01-09 21:41:05.123156,sma_crossover_bot,997920.3359999992
2026-01-09 21:41:05.212204,ema_crossover_bot,999018.3093999998
2026-01-09 21:41:05.255118,macd_crossover_bot,997933.9676999995
2026-01-09 21:41:05.323716,obv_bot,999911.1556000005
2026-01-09 21:41:05.344698,random_bot,998494.6968
2026-01-09 21:41:05.364648,rsi_bot,999764.524800001
2026-01-09 21:41:05.388018,up_down_bot,999132.361799998
2026-01-09 21:41:05.406762,stoch_bot,1001704.8946999997
2026-01-09 21:41:05.407415,cci_bot,1000000
2026-01-09 21:41:05.408228,tmf_bot,1000841.1607999998
2026-01-09 21:42:06.649388,sma_crossover_bot,997652.7650999995
2026-01-09 21:42:06.710781,ema_crossover_bot,998770.9534999995
2026-01-09 21:42:06.776942,macd_crossover_bot,997845.5563999997
2026-01-09 21:42:06.806184,obv_bot,999659.3177000006
2026-01-09 21:42:06.826977,random_bot,998413.8759999991
2026-01-09 21:42:06.844280,rsi_bot,999741.2476000009
2026-01-09 21:42:06.863270,up_down_bot,999071.4186999982
2026-01-09 21:42:06.884619,stoch_bot,1001509.3015999998
2026-01-09 21:42:06.885620,cci_bot,1000000
2026-01-09 21:42:06.903605,tmf_bot,1000853.5607999999
2026-01-09 21:43:04.833027,sma_crossover_bot,997240.4498999994
2026-01-09 21:43:04.871627,ema_crossover_bot,998314.5590999996
2026-01-09 21:43:04.931433,macd_crossover_bot,997592.4647999993
2026-01-09 21:43:05.173981,obv_bot,999235.0213000001
2026-01-09 21:43:05.196591,random_bot,998232.8578999995
2026-01-09 21:43:05.216746,rsi_bot,999692.4344000008
2026-01-09 21:43:05.235430,up_down_bot,998925.7360999979
2026-01-09 21:43:05.256115,stoch_bot,1001370.0360000001
2026-01-09 21:43:05.257375,cci_bot,1000000
2026-01-09 21:43:05.275783,tmf_bot,1000819.5513999999
2026-01-09 21:44:07.065790,sma_crossover_bot,997232.8678999993
2026-01-09 21:44:07.328486,ema_crossover_bot,998404.0494999997
2026-01-09 21:44:07.356019,macd_crossover_bot,997653.6513999995
2026-01-09 21:44:07.380305,obv_bot,999351.0683000004
2026-01-09 21:44:07.407660,random_bot,998279.325399999
2026-01-09 21:44:07.430681,rsi_bot,999810.6582000009
2026-01-09 21:44:07.456950,up_down_bot,999010.8421999981
2026-01-09 21:44:07.479444,stoch_bot,1001366.1872
2026-01-09 21:44:07.481493,cci_bot,1000000
2026-01-09 21:44:07.483388,tmf_bot,1000857.9713999998
2026-01-09 21:45:06.660702,sma_crossover_bot,997207.8008999994
2026-01-09 21:45:06.782804,ema_crossover_bot,998375.5128999997
2026-01-09 21:45:06.825952,macd_crossover_bot,997673.7302999997
2026-01-09 21:45:06.849152,obv_bot,999333.5601000001
2026-01-09 21:45:06.872395,random_bot,998266.9829999987
2026-01-09 21:45:06.893594,rsi_bot,999764.1965000008
2026-01-09 21:45:06.914428,up_down_bot,998918.2776999981
2026-01-09 21:45:06.932295,stoch_bot,1001305.6025999994
2026-01-09 21:45:06.933269,cci_bot,1000000
2026-01-09 21:45:06.951988,tmf_bot,1000795.3813999998
2026-01-09 21:46:06.878467,sma_crossover_bot,997530.5497999997
2026-01-09 21:46:06.897092,ema_crossover_bot,998593.6888999997
2026-01-09 21:46:06.918291,macd_crossover_bot,997887.9929999997
2026-01-09 21:46:06.939881,obv_bot,999573.7742000005
2026-01-09 21:46:06.965281,random_bot,998532.4522999987
2026-01-09 21:46:06.988843,rsi_bot,999955.4515000009
2026-01-09 21:46:07.009011,up_down_bot,999066.9996999982
2026-01-09 21:46:07.029023,stoch_bot,1001554.5080999999
2026-01-09 21:46:07.030063,cci_bot,1000000
2026-01-09 21:46:07.047646,tmf_bot,1000858.0413999999
2026-01-09 21:47:04.870239,sma_crossover_bot,997586.0143999999
2026-01-09 21:47:04.955817,ema_crossover_bot,998558.8284000001
2026-01-09 21:47:05.056108,macd_crossover_bot,997959.5937999994
2026-01-09 21:47:05.294225,obv_bot,999597.5074000004
2026-01-09 21:47:05.316314,random_bot,998530.6686999988
2026-01-09 21:47:05.319685,rsi_bot,1000046.3010000009
2026-01-09 21:47:05.342734,up_down_bot,999087.9180999983
2026-01-09 21:47:05.376069,stoch_bot,1001572.8402999997
2026-01-09 21:47:05.377497,cci_bot,1000000
2026-01-09 21:47:05.378951,tmf_bot,1000878.8239999999
2026-01-09 21:48:07.853488,sma_crossover_bot,997618.2542999998
2026-01-09 21:48:07.900000,ema_crossover_bot,998731.7645999996
2026-01-09 21:48:07.927910,macd_crossover_bot,998121.4206999999
2026-01-09 21:48:07.946609,obv_bot,999585.2128000001
2026-01-09 21:48:08.886379,random_bot,998441.8609999983
2026-01-09 21:48:08.905890,rsi_bot,999972.5596000009
2026-01-09 21:48:08.923566,up_down_bot,998940.073299998
2026-01-09 21:48:08.941222,stoch_bot,1001548.4368999994
2026-01-09 21:48:08.942203,cci_bot,1000000
2026-01-09 21:48:08.965865,tmf_bot,1001001.6518
2026-01-09 21:49:04.314445,sma_crossover_bot,997551.6705999997
2026-01-09 21:49:04.350910,ema_crossover_bot,998633.0123999997
2026-01-09 21:49:04.370928,macd_crossover_bot,998082.7386999995
2026-01-09 21:49:04.405989,obv_bot,999469.5305000007
2026-01-09 21:49:04.641382,random_bot,998372.5968999981
2026-01-09 21:49:04.661493,rsi_bot,999926.2928000011
2026-01-09 21:49:04.679758,up_down_bot,998921.1058999982
2026-01-09 21:49:04.697931,stoch_bot,1001516.7316999997
2026-01-09 21:49:04.698993,cci_bot,1000000
2026-01-09 21:49:04.719535,tmf_bot,1000929.9264
2026-01-09 21:50:04.309795,sma_crossover_bot,997596.6220999999
2026-01-09 21:50:04.389624,ema_crossover_bot,998714.1898999996
2026-01-09 21:50:04.435564,macd_crossover_bot,998061.1109999996
2026-01-09 21:50:04.453528,obv_bot,999435.4353000005
2026-01-09 21:50:04.713281,random_bot,998432.7108999986
2026-01-09 21:50:04.732945,rsi_bot,1000067.135900001
2026-01-09 21:50:04.750388,up_down_bot,999052.3177999976
2026-01-09 21:50:04.769971,stoch_bot,1001592.9608
2026-01-09 21:50:04.770592,cci_bot,1000000
2026-01-09 21:50:04.785352,tmf_bot,1000981.0214
2026-01-09 21:51:07.747322,sma_crossover_bot,997184.7164999997
2026-01-09 21:51:07.767949,ema_crossover_bot,998142.3543999997
2026-01-09 21:51:07.770048,macd_crossover_bot,997786.3580999997
2026-01-09 21:51:07.796003,obv_bot,998895.0406000005
2026-01-09 21:51:08.039429,random_bot,998123.2564999978
2026-01-09 21:51:08.264776,rsi_bot,999426.4724000004
2026-01-09 21:51:08.309177,up_down_bot,998659.853199998
2026-01-09 21:51:08.326803,stoch_bot,1001067.1893
2026-01-09 21:51:08.327568,cci_bot,1000000
2026-01-09 21:51:08.342104,tmf_bot,1000940.0645
2026-01-09 21:52:05.477943,sma_crossover_bot,997105.4913999998
2026-01-09 21:52:05.527952,ema_crossover_bot,998037.8714999992
2026-01-09 21:52:05.562290,macd_crossover_bot,997636.5896999997
2026-01-09 21:52:05.582952,obv_bot,998760.7158000007
2026-01-09 21:52:05.817984,random_bot,998067.1688999981
2026-01-09 21:52:05.834664,rsi_bot,999346.1897000006
2026-01-09 21:52:06.069828,up_down_bot,998625.2964999975
2026-01-09 21:52:06.106043,stoch_bot,1001051.9898000001
2026-01-09 21:52:06.106960,cci_bot,1000000
2026-01-09 21:52:06.125335,tmf_bot,1000933.9514
2026-01-09 21:53:05.103042,sma_crossover_bot,997157.3662999999
2026-01-09 21:53:05.157125,ema_crossover_bot,998067.4234999997
2026-01-09 21:53:05.179690,macd_crossover_bot,997697.7961999993
2026-01-09 21:53:05.313088,obv_bot,998811.9985000007
2026-01-09 21:53:05.766843,random_bot,998278.544799998
2026-01-09 21:53:05.786353,rsi_bot,999566.1790000008
2026-01-09 21:53:05.803031,up_down_bot,998741.9235999981
2026-01-09 21:53:05.824251,stoch_bot,1001152.9796999998
2026-01-09 21:53:05.825437,cci_bot,1000000
2026-01-09 21:53:05.839034,tmf_bot,1000889.8013999999
2026-01-09 21:54:05.321118,sma_crossover_bot,997207.3589000001
2026-01-09 21:54:05.378039,ema_crossover_bot,998017.4082999998
2026-01-09 21:54:05.404308,macd_crossover_bot,997729.2697999995
2026-01-09 21:54:05.460052,obv_bot,998854.0567000005
2026-01-09 21:54:05.784640,random_bot,998177.4718999983
2026-01-09 21:54:05.800334,rsi_bot,999479.5117000008
